pdf_file,pdf_url,office1,candidate1_1,candidate1_2,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,office7,candidate7_1,candidate7_2,office8,candidate8_1,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,office12,candidate12_1,office13,candidate13_1
CABARRUS-20201103-SAMPLE-U-B0001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/CABARRUS-20201103-SAMPLE-U-B0001-GEN.pdf,NC District Court Judge District 19A Seat 5,Nate Knust,,NC District Court Judge District 19A Seat 6,Michael G. Knox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20201103-SAMPLE-E-B0074-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/MECKLENBURG-20201103-SAMPLE-E-B0074-GEN.pdf,NC District Court Judge District 26 Seat 1,Kimberly Y. Best,Pat Finn,NC District Court Judge District 26 Seat 2,Aretha Blake,,NC District Court Judge District 26 Seat 3,Jena Culler,,NC District Court Judge District 26 Seat 4,"Donald Cureton, Jr.",,NC District Court Judge District 26 Seat 5,Faith Fickling-Alvarez,,NC District Court Judge District 26 Seat 6,Ty Hands,NC District Court Judge District 26 Seat 7,Gary L. Henderson,,NC District Court Judge District 26 Seat 8,Christy T. Mann,NC District Court Judge District 26 Seat 9,Sunny Panyanouvong-Rubeck,Rex Marvel,NC District Court Judge District 26 Seat 10,C. Renee Little,,NC District Court Judge District 26 Seat 11,Elizabeth Thornton Trosch,NC District Court Judge District 26 Seat 12,Roy H. Wiggins,,
ONSLOW-20201103-SAMPLE-V-B0022-TL06_.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/ONSLOW-20201103-SAMPLE-V-B0022-TL06_.pdf,NC District Court Judge District 4 - Seat 3,Christopher J. Welch,,NC District Court Judge District 4 - Seat 4,Michael C. Surles,,NC District Court Judge District 4 - Seat 5,Robert H. Gilmore,Carol Jones,NC District Court Judge District 4 - Seat 6,"James L. (Jim) Moore, Jr.",,NC District Court Judge District 4 - Seat 7,William Shanahan,,NC District Court Judge District 4 - Seat 8,Billy Sutton,NC District Court Judge District 4 - Seat 9,James Walter Bateman III,,,,,,,,,,,,,,,
WAKE-20201103-SAMPLE-U-B0054-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/WAKE-20201103-SAMPLE-U-B0054-GEN.pdf,NC District Court Judge District 10C Seat 1,Mark L. Stevens,,NC District Court Judge District 10C Seat 2,Christine M. Walczyk,,NC District Court Judge District 10C Seat 3,Anna Elena Worley,,,,,,,,,,,,,,,,,,,,,,,,,,
FORSYTH-20201103-SAMPLE-E-B0011-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/FORSYTH-20201103-SAMPLE-E-B0011-GEN.pdf,NC District Court Judge District 21 Seat 11,David Sipprell,,NC District Court Judge District 21 Seat 5,Camille Banks Prince,,NC District Court Judge District 21 Seat 6,Lawrence J. (Larry) Fine,,NC District Court Judge District 21 Seat 7,Carrie Vickery,,NC District Court Judge District 21 Seat 8,Mike Silver,Whit Davis,NC District Court Judge District 21 Seat 9,Gordon A. Miller,NC District Court Judge District 21 Seat 10,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
WAKE-20201103-SAMPLE-U-B0044-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/WAKE-20201103-SAMPLE-U-B0044-GEN.pdf,NC Superior Court Judge District 10E Seat 1,Bryan Collins,,NC District Court Judge District 10C Seat 1,Mark L. Stevens,,NC District Court Judge District 10C Seat 2,Christine M. Walczyk,,NC District Court Judge District 10C Seat 3,Anna Elena Worley,,,,,,,,,,,,,,,,,,,,,,,
FORSYTH-20201103-SAMPLE-E-B0001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/FORSYTH-20201103-SAMPLE-E-B0001-GEN.pdf,NC District Court Judge District 21 Seat 11,David Sipprell,,NC District Court Judge District 21 Seat 5,Camille Banks Prince,,NC District Court Judge District 21 Seat 6,Lawrence J. (Larry) Fine,,NC District Court Judge District 21 Seat 7,Carrie Vickery,,NC District Court Judge District 21 Seat 8,Mike Silver,Whit Davis,NC District Court Judge District 21 Seat 9,Gordon A. Miller,NC District Court Judge District 21 Seat 10,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
JOHNSTON-20201103-SAMPLE-U-B0004-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/JOHNSTON-20201103-SAMPLE-U-B0004-GEN.pdf,NC District Court Judge District 11 Seat 5,Resson Faircloth,,NC District Court Judge District 11 Seat 6,Paul A. Holcombe,,NC District Court Judge District 11 Seat 7,Terry F. Rose,,NC District Court Judge District 11 Seat 8,"Jimmy L. Love, Jr.",,NC District Court Judge District 11 Seat 9,Frank Wood,,NC District Court Judge District 11 Seat 10,Mary Howard Wells,NC District Court Judge District 11 Seat 11,O. Henry Willis,,NC District Court Judge District 11 Seat 4,Jason H. Coats,,,,,,,,,,,,
MECKLENBURG-20201103-SAMPLE-E-B0039-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/MECKLENBURG-20201103-SAMPLE-E-B0039-GEN.pdf,NC District Court Judge District 26 Seat 1,Kimberly Y. Best,Pat Finn,NC District Court Judge District 26 Seat 2,Aretha Blake,,NC District Court Judge District 26 Seat 3,Jena Culler,,NC District Court Judge District 26 Seat 4,"Donald Cureton, Jr.",,NC District Court Judge District 26 Seat 5,Faith Fickling-Alvarez,,NC District Court Judge District 26 Seat 6,Ty Hands,NC District Court Judge District 26 Seat 7,Gary L. Henderson,,NC District Court Judge District 26 Seat 8,Christy T. Mann,NC District Court Judge District 26 Seat 9,Sunny Panyanouvong-Rubeck,Rex Marvel,NC District Court Judge District 26 Seat 10,C. Renee Little,,NC District Court Judge District 26 Seat 11,Elizabeth Thornton Trosch,NC District Court Judge District 26 Seat 12,Roy H. Wiggins,,
MECKLENBURG-20201103-SAMPLE-E-B0029-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/MECKLENBURG-20201103-SAMPLE-E-B0029-GEN.pdf,NC District Court Judge District 26 Seat 1,Kimberly Y. Best,Pat Finn,NC District Court Judge District 26 Seat 2,Aretha Blake,,NC District Court Judge District 26 Seat 3,Jena Culler,,NC District Court Judge District 26 Seat 4,"Donald Cureton, Jr.",,NC District Court Judge District 26 Seat 5,Faith Fickling-Alvarez,,NC District Court Judge District 26 Seat 6,Ty Hands,NC District Court Judge District 26 Seat 7,Gary L. Henderson,,NC District Court Judge District 26 Seat 8,Christy T. Mann,NC District Court Judge District 26 Seat 9,Sunny Panyanouvong-Rubeck,Rex Marvel,NC District Court Judge District 26 Seat 10,C. Renee Little,,NC District Court Judge District 26 Seat 11,Elizabeth Thornton Trosch,NC District Court Judge District 26 Seat 12,Roy H. Wiggins,,
ONSLOW-20201103-SAMPLE-V-B0001-BC21_.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/ONSLOW-20201103-SAMPLE-V-B0001-BC21_.pdf,NC District Court Judge District 4 - Seat 3,Christopher J. Welch,,NC District Court Judge District 4 - Seat 4,Michael C. Surles,,NC District Court Judge District 4 - Seat 5,Robert H. Gilmore,Carol Jones,NC District Court Judge District 4 - Seat 6,"James L. (Jim) Moore, Jr.",,NC District Court Judge District 4 - Seat 7,William Shanahan,,NC District Court Judge District 4 - Seat 8,Billy Sutton,NC District Court Judge District 4 - Seat 9,James Walter Bateman III,,,,,,,,,,,,,,,
CHATHAM-20201103-SAMPLE-V-B0002-6_BENNETT.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/CHATHAM-20201103-SAMPLE-V-B0002-6_BENNETT.pdf,NC District Court Judge District 15B - Seat 2,Samantha H. Cabe,,NC District Court Judge District 15B - Seat 3,Hathaway Pendergrass,,NC District Court Judge District 15B - Seat 4,Sherri Murrell,,NC District Court Judge District 15B - Seat 5,Beverly A. Scarlett,,,,,,,,,,,,,,,,,,,,,,,
GATES-20201103-SAMPLE-U-B0004-4_NORTH-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/GATES-20201103-SAMPLE-U-B0004-4_NORTH-GEN.pdf,NC District Court Judge District 1 Seat 4,Edgar L. Barnes,,NC District Court Judge District 1 Seat 5,Amber Davis Malarney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20201103-SAMPLE-U-B0026-NV-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/VANCE-20201103-SAMPLE-U-B0026-NV-GEN.pdf,NC District Court Judge District 9B Seat 2,Adam Keith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAUFORT-20201103-SAMPLE-U-B0001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/BEAUFORT-20201103-SAMPLE-U-B0001-GEN.pdf,NC District Court Judge District 2 Seat 3,Chris McLendon,,NC District Court Judge District 2 Seat 4,Keith B. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREENE-20201103-SAMPLE-U-B0001-ARBA-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/GREENE-20201103-SAMPLE-U-B0001-ARBA-GEN.pdf,NC District Court Judge District 8 Seat 2,Jon Sargeant,,NC District Court Judge District 8 Seat 3,Curtis Stackhouse,,NC District Court Judge District 8 Seat 4,Charles P. Gaylor III,,NC District Court Judge District 8 Seat 5,Ericka Y. James,,NC District Court Judge District 8 Seat 6,Greg Rouse,Annette W. Turik,,,,,,,,,,,,,,,,,,,
HYDE-20201103-SAMPLE-U-B0002-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/HYDE-20201103-SAMPLE-U-B0002-GEN.pdf,NC District Court Judge District 2 Seat 3,Chris McLendon,,NC District Court Judge District 2 Seat 4,Keith B. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HALIFAX-20201103-SAMPLE-U-B0008-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/HALIFAX-20201103-SAMPLE-U-B0008-GEN.pdf,NC Superior Court Judge District 6A Seat 1,Alma L. Hinton,,NC District Court Judge District 6 Seat 2,Teresa Raquel Robinson Freeman,,NC District Court Judge District 6 Seat 3,Vershenia Ballance Moody,,NC District Court Judge District 6 Seat 4,W. Turner Stephenson III,,NC District Court Judge District 6 Seat 1,Brenda Green Branch,,,,,,,,,,,,,,,,,,,,
WAKE-20201103-SAMPLE-U-B0009-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/WAKE-20201103-SAMPLE-U-B0009-GEN.pdf,NC District Court Judge District 10A Seat 2,Vartan A. (Woofer) Davidian III,,NC District Court Judge District 10A Seat 3,Dan Nagle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20201103-SAMPLE-E-B0025-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/GUILFORD-20201103-SAMPLE-E-B0025-GEN.pdf,NC District Court Judge District 18 - Seat 10,Tonia A. Cutchin,,NC District Court Judge District 18 Seat 11,Bill Davis,,NC District Court Judge District 18 - Seat 12,Kelvin Smith,,NC District Court Judge District 18 - Seat 13,Brian Tomlin,,NC District Court Judge District 18 - Seat 14,Teresa H. Vincent,,NC District Court Judge District 18 - Seat 3,Ashley Watlington-Simms,NC District Court Judge District 18 - Seat 4,Caroline Tomlinson-Pemberton,,NC District Court Judge District 18 - Seat 5,Marcus Allen Shields,NC District Court Judge District 18 - Seat 6,Michelle Fletcher,,NC District Court Judge District 18 - Seat 7,Angela C. Foster,,NC District Court Judge District 18 - Seat 8,Angie Fox,NC District Court Judge District 18 - Seat 9,Tabatha Holliday Brewer,,
FORSYTH-20201103-SAMPLE-E-B0134-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/FORSYTH-20201103-SAMPLE-E-B0134-GEN.pdf,NC District Court Judge District 21 Seat 11,David Sipprell,,NC District Court Judge District 21 Seat 5,Camille Banks Prince,,NC District Court Judge District 21 Seat 6,Lawrence J. (Larry) Fine,,NC District Court Judge District 21 Seat 7,Carrie Vickery,,NC District Court Judge District 21 Seat 8,Mike Silver,Whit Davis,NC District Court Judge District 21 Seat 9,Gordon A. Miller,NC District Court Judge District 21 Seat 10,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
FORSYTH-20201103-SAMPLE-E-B0124-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/FORSYTH-20201103-SAMPLE-E-B0124-GEN.pdf,NC Superior Court Judge District 21B Seat 1,David L. Hall,,NC District Court Judge District 21 Seat 10,Victoria L. (Tori) Roemer,,NC District Court Judge District 21 Seat 11,David Sipprell,,NC District Court Judge District 21 Seat 5,Camille Banks Prince,,NC District Court Judge District 21 Seat 6,Lawrence J. (Larry) Fine,,NC District Court Judge District 21 Seat 7,Carrie Vickery,NC District Court Judge District 21 Seat 8,Mike Silver,Whit Davis,NC District Court Judge District 21 Seat 9,Gordon A. Miller,,,,,,,,,,,,
WAKE-20201103-SAMPLE-U-B0019-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/WAKE-20201103-SAMPLE-U-B0019-GEN.pdf,NC Superior Court Judge District 10E Seat 1,Bryan Collins,,NC District Court Judge District 10B Seat 2,Ashleigh Parker Dunston,,NC District Court Judge District 10B Seat 3,Julie L. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20201103-SAMPLE-E-B0035-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/GUILFORD-20201103-SAMPLE-E-B0035-GEN.pdf,NC District Court Judge District 18 - Seat 10,Tonia A. Cutchin,,NC District Court Judge District 18 Seat 11,Bill Davis,,NC District Court Judge District 18 - Seat 12,Kelvin Smith,,NC District Court Judge District 18 - Seat 13,Brian Tomlin,,NC District Court Judge District 18 - Seat 14,Teresa H. Vincent,,NC District Court Judge District 18 - Seat 3,Ashley Watlington-Simms,NC District Court Judge District 18 - Seat 4,Caroline Tomlinson-Pemberton,,NC District Court Judge District 18 - Seat 5,Marcus Allen Shields,NC District Court Judge District 18 - Seat 6,Michelle Fletcher,,NC District Court Judge District 18 - Seat 7,Angela C. Foster,,NC District Court Judge District 18 - Seat 8,Angie Fox,NC District Court Judge District 18 - Seat 9,Tabatha Holliday Brewer,,
FORSYTH-20201103-SAMPLE-E-B0156-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/FORSYTH-20201103-SAMPLE-E-B0156-GEN.pdf,NC Superior Court Judge District 21B Seat 1,David L. Hall,,NC District Court Judge District 21 Seat 10,Victoria L. (Tori) Roemer,,NC District Court Judge District 21 Seat 11,David Sipprell,,NC District Court Judge District 21 Seat 5,Camille Banks Prince,,NC District Court Judge District 21 Seat 6,Lawrence J. (Larry) Fine,,NC District Court Judge District 21 Seat 7,Carrie Vickery,NC District Court Judge District 21 Seat 8,Mike Silver,Whit Davis,NC District Court Judge District 21 Seat 9,Gordon A. Miller,,,,,,,,,,,,
GUILFORD-20201103-SAMPLE-E-B0047-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/GUILFORD-20201103-SAMPLE-E-B0047-GEN.pdf,NC District Court Judge District 18 - Seat 10,Tonia A. Cutchin,,NC District Court Judge District 18 Seat 11,Bill Davis,,NC District Court Judge District 18 - Seat 12,Kelvin Smith,,NC District Court Judge District 18 - Seat 13,Brian Tomlin,,NC District Court Judge District 18 - Seat 14,Teresa H. Vincent,,NC District Court Judge District 18 - Seat 3,Ashley Watlington-Simms,NC District Court Judge District 18 - Seat 4,Caroline Tomlinson-Pemberton,,NC District Court Judge District 18 - Seat 5,Marcus Allen Shields,NC District Court Judge District 18 - Seat 6,Michelle Fletcher,,NC District Court Judge District 18 - Seat 7,Angela C. Foster,,NC District Court Judge District 18 - Seat 8,Angie Fox,NC District Court Judge District 18 - Seat 9,Tabatha Holliday Brewer,,
LINCOLN-20201103-SAMPLE-U-B0001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/LINCOLN-20201103-SAMPLE-U-B0001-GEN.pdf,NC District Court Judge District 27B Seat 4,Brad Champion,,NC District Court Judge District 27B Seat 5,Angela Woods,Jamie Hodges,NC District Court Judge District 27B Seat 6,Justin K. Brackett,,NC District Court Judge District 27B Seat 2,Dean Black,,NC District Court Judge District 27B Seat 3,Jeannette Racquel Reeves,,,,,,,,,,,,,,,,,,,,
WAKE-20201103-SAMPLE-U-B0113-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/WAKE-20201103-SAMPLE-U-B0113-GEN.pdf,NC District Court Judge District 10A Seat 2,Vartan A. (Woofer) Davidian III,,NC District Court Judge District 10A Seat 3,Dan Nagle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORSYTH-20201103-SAMPLE-E-B0146-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/FORSYTH-20201103-SAMPLE-E-B0146-GEN.pdf,NC District Court Judge District 21 Seat 11,David Sipprell,,NC District Court Judge District 21 Seat 5,Camille Banks Prince,,NC District Court Judge District 21 Seat 6,Lawrence J. (Larry) Fine,,NC District Court Judge District 21 Seat 7,Carrie Vickery,,NC District Court Judge District 21 Seat 8,Mike Silver,Whit Davis,NC District Court Judge District 21 Seat 9,Gordon A. Miller,NC District Court Judge District 21 Seat 10,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
WAKE-20201103-SAMPLE-U-B0103-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/WAKE-20201103-SAMPLE-U-B0103-GEN.pdf,NC Superior Court Judge District 10E Seat 1,Bryan Collins,,NC District Court Judge District 10B Seat 2,Ashleigh Parker Dunston,,NC District Court Judge District 10B Seat 3,Julie L. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTON-20201103-SAMPLE-U-B0013-RANLO-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/GASTON-20201103-SAMPLE-U-B0013-RANLO-GEN.pdf,NC District Court Judge District 27A Seat 3,Donald Rice,Richard B. Abernethy,NC District Court Judge District 27A Seat 4,John K. Greenlee,,NC District Court Judge District 27A Seat 5,Angela G. Hoyle,,NC District Court Judge District 27A Seat 6,James A. Jackson,,NC District Court Judge District 27A Seat 7,Pennie M. Thrower,,,,,,,,,,,,,,,,,,,,
NASH-20201103-SAMPLE-E-B0008-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/NASH-20201103-SAMPLE-E-B0008-GEN.pdf,NC District Court Judge District 7 Seat 3,"William Robert Solomon, Jr.",Sharon Sprinkle,NC District Court Judge District 7 Seat 4,Anthony W. (Tony) Brown,Joseph M. (Mike) Eatmon,NC District Court Judge District 7 Seat 5,Ed Brown,,NC District Court Judge District 7 Seat 6,William C. Farris,,NC District Court Judge District 7 Seat 7,Beth Freshwater-Smith,,,,,,,,,,,,,,,,,,,,
NASH-20201103-SAMPLE-E-B0018-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/NASH-20201103-SAMPLE-E-B0018-GEN.pdf,NC District Court Judge District 7 Seat 3,"William Robert Solomon, Jr.",Sharon Sprinkle,NC District Court Judge District 7 Seat 4,Anthony W. (Tony) Brown,Joseph M. (Mike) Eatmon,NC District Court Judge District 7 Seat 5,Ed Brown,,NC District Court Judge District 7 Seat 6,William C. Farris,,NC District Court Judge District 7 Seat 7,Beth Freshwater-Smith,,,,,,,,,,,,,,,,,,,,
HARNETT-20201103-SAMPLE-U-B0008-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/HARNETT-20201103-SAMPLE-U-B0008-GEN.pdf,NC Superior Court Judge District 11A Seat 1,Winston Gilchrist,,NC District Court Judge District 11 Seat 4,Jason H. Coats,,NC District Court Judge District 11 Seat 5,Resson Faircloth,,NC District Court Judge District 11 Seat 6,Paul A. Holcombe,,NC District Court Judge District 11 Seat 7,Terry F. Rose,,NC District Court Judge District 11 Seat 8,"Jimmy L. Love, Jr.",NC District Court Judge District 11 Seat 9,Frank Wood,,NC District Court Judge District 11 Seat 10,Mary Howard Wells,NC District Court Judge District 11 Seat 11,O. Henry Willis,,,,,,,,,,
FORSYTH-20201103-SAMPLE-E-B0097-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/FORSYTH-20201103-SAMPLE-E-B0097-GEN.pdf,NC Superior Court Judge District 21D Seat 1,L. Todd Burke,,NC District Court Judge District 21 Seat 10,Victoria L. (Tori) Roemer,,NC District Court Judge District 21 Seat 11,David Sipprell,,NC District Court Judge District 21 Seat 5,Camille Banks Prince,,NC District Court Judge District 21 Seat 6,Lawrence J. (Larry) Fine,,NC District Court Judge District 21 Seat 7,Carrie Vickery,NC District Court Judge District 21 Seat 8,Mike Silver,Whit Davis,NC District Court Judge District 21 Seat 9,Gordon A. Miller,,,,,,,,,,,,
HAYWOOD-20201103-SAMPLE-E-B0003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/HAYWOOD-20201103-SAMPLE-E-B0003-GEN.pdf,NC District Court Judge District 30 Seat 4,Monica H. Leslie,,NC District Court Judge District 30 Seat 5,Tessa Shelton Sellers,,NC District Court Judge District 30 Seat 6,Kaleb Wingate,Justin Greene,,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20201103-SAMPLE-U-B0018-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/HARNETT-20201103-SAMPLE-U-B0018-GEN.pdf,NC Superior Court Judge District 11A Seat 1,Winston Gilchrist,,NC District Court Judge District 11 Seat 4,Jason H. Coats,,NC District Court Judge District 11 Seat 5,Resson Faircloth,,NC District Court Judge District 11 Seat 6,Paul A. Holcombe,,NC District Court Judge District 11 Seat 7,Terry F. Rose,,NC District Court Judge District 11 Seat 8,"Jimmy L. Love, Jr.",NC District Court Judge District 11 Seat 9,Frank Wood,,NC District Court Judge District 11 Seat 10,Mary Howard Wells,NC District Court Judge District 11 Seat 11,O. Henry Willis,,,,,,,,,,
FORSYTH-20201103-SAMPLE-E-B0087-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2020-11-03/FORSYTH-20201103-SAMPLE-E-B0087-GEN.pdf,NC Superior Court Judge District 21D Seat 1,L. Todd Burke,,NC District Court Judge District 21 Seat 10,Victoria L. (Tori) Roemer,,NC District Court Judge District 21 Seat 11,David Sipprell,,NC District Court Judge District 21 Seat 5,Camille Banks Prince,,NC District Court Judge District 21 Seat 6,Lawrence J. (Larry) Fine,,NC District Court Judge District 21 Seat 7,Carrie Vickery,NC District Court Judge District 21 Seat 8,Mike Silver,Whit Davis,NC District Court Judge District 21 Seat 9,Gordon A. Miller,,,,,,,,,,,,
